"iid","gender","wave","match","dec_o","age","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","dec","attr","sinc","intel","fun","amb","shar","prob"
429,1,16,0,1,27,7,55,10,15,15,5,0,0,NA,NA,NA,NA,NA,NA,NA
429,1,16,0,0,27,7,55,10,15,15,5,0,1,7,9,9,9,7,6,7
429,1,16,0,1,27,7,55,10,15,15,5,0,0,6,9,9,7,7,5,6
430,0,17,0,0,22,5,10,25,15,20,15,15,0,8,7,9,9,8,5,2
430,0,17,0,1,22,5,10,25,15,20,15,15,0,5,9,9,8,7,3,2
430,0,17,0,1,22,5,10,25,15,20,15,15,0,5,7,8,6,8,1,1
430,0,17,0,1,22,5,10,25,15,20,15,15,0,5,8,8,7,8,2,2
430,0,17,0,0,22,5,10,25,15,20,15,15,0,7,6,8,7,8,2,1
430,0,17,0,0,22,5,10,25,15,20,15,15,0,5,8,8,6,7,2,1
430,0,17,0,1,22,5,10,25,15,20,15,15,0,5,9,9,6,8,4,2
430,0,17,0,0,22,5,10,25,15,20,15,15,0,5,8,8,8,6,3,3
430,0,17,0,1,22,5,10,25,15,20,15,15,0,6,8,8,9,9,4,2
430,0,17,0,1,22,5,10,25,15,20,15,15,0,5,6,9,8,8,5,2
430,0,17,0,1,22,5,10,25,15,20,15,15,0,5,7,8,6,9,5,3
430,0,17,0,1,22,5,10,25,15,20,15,15,0,2,5,9,5,8,3,2
430,0,17,0,1,22,5,10,25,15,20,15,15,0,4,8,9,8,9,2,3
430,0,17,0,0,22,5,10,25,15,20,15,15,0,4,8,9,8,9,2,2
431,0,17,0,0,27,7,15,15,25,15,15,15,0,7,8,9,7,9,3,5
431,0,17,0,1,27,7,15,15,25,15,15,15,0,8,8,8,7,7,2,4
431,0,17,1,1,27,7,15,15,25,15,15,15,1,8,8,8,8,7,2,6
431,0,17,0,0,27,7,15,15,25,15,15,15,0,6,9,9,8,8,5,3
431,0,17,0,0,27,7,15,15,25,15,15,15,1,8,7,8,8,7,4,4
431,0,17,0,0,27,7,15,15,25,15,15,15,0,5,3,4,3,6,1,1
431,0,17,0,1,27,7,15,15,25,15,15,15,0,7,9,9,8,6,2,5
431,0,17,0,0,27,7,15,15,25,15,15,15,0,8,9,8,7,8,2,4
431,0,17,1,1,27,7,15,15,25,15,15,15,1,9,8,9,9,5,2,4
431,0,17,0,0,27,7,15,15,25,15,15,15,0,8,5,7,6,8,2,2
431,0,17,0,0,27,7,15,15,25,15,15,15,0,7,8,8,8,6,3,4
431,0,17,0,1,27,7,15,15,25,15,15,15,0,5,8,7,5,7,2,3
431,0,17,0,1,27,7,15,15,25,15,15,15,0,7,7,8,8,8,3,5
431,0,17,0,1,27,7,15,15,25,15,15,15,0,3,8,7,4,4,1,2
432,0,17,0,0,28,4,15,30,30,10,10,5,1,9,10,10,8,10,8,9
432,0,17,0,0,28,4,15,30,30,10,10,5,1,4,6,9,6,9,7,8
432,0,17,1,1,28,4,15,30,30,10,10,5,1,7,10,10,10,10,9,10
432,0,17,0,0,28,4,15,30,30,10,10,5,1,8,10,9,9,10,9,9
432,0,17,0,0,28,4,15,30,30,10,10,5,1,10,10,10,10,10,9,9
432,0,17,1,1,28,4,15,30,30,10,10,5,1,8,7,8,7,9,10,8
432,0,17,1,1,28,4,15,30,30,10,10,5,1,3,9,9,6,9,7,10
432,0,17,0,0,28,4,15,30,30,10,10,5,1,7,9,10,10,10,8,10
432,0,17,0,0,28,4,15,30,30,10,10,5,1,8,6,8,7,9,5,3
432,0,17,0,0,28,4,15,30,30,10,10,5,1,8,8,9,9,10,10,9
432,0,17,1,1,28,4,15,30,30,10,10,5,1,5,10,10,9,10,10,10
432,0,17,0,1,28,4,15,30,30,10,10,5,0,2,5,9,5,10,9,10
432,0,17,1,1,28,4,15,30,30,10,10,5,1,5,8,10,10,10,5,9
432,0,17,1,1,28,4,15,30,30,10,10,5,1,3,9,10,5,10,10,10
433,0,17,0,0,30,5,20,20,20,20,10,10,0,8,7,7,5,5,7,5
433,0,17,0,0,30,5,20,20,20,20,10,10,0,6,4,4,5,3,7,3
433,0,17,1,1,30,5,20,20,20,20,10,10,1,7,7,7,5,6,5,5
433,0,17,0,0,30,5,20,20,20,20,10,10,1,7,6,6,6,4,4,7
433,0,17,0,0,30,5,20,20,20,20,10,10,0,8,6,6,5,5,3,5
433,0,17,0,1,30,5,20,20,20,20,10,10,0,7,7,7,6,5,3,6
433,0,17,1,1,30,5,20,20,20,20,10,10,1,9,8,8,5,7,5,6
433,0,17,0,0,30,5,20,20,20,20,10,10,0,7,7,7,5,5,3,6
433,0,17,0,0,30,5,20,20,20,20,10,10,0,6,5,5,5,8,5,3
433,0,17,0,1,30,5,20,20,20,20,10,10,0,7,7,7,7,4,3,3
433,0,17,0,0,30,5,20,20,20,20,10,10,0,4,5,6,4,4,1,5
433,0,17,0,1,30,5,20,20,20,20,10,10,0,1,5,5,2,5,1,3
433,0,17,0,0,30,5,20,20,20,20,10,10,0,1,3,5,2,3,1,2
433,0,17,0,1,30,5,20,20,20,20,10,10,0,2,7,7,2,7,1,5
434,0,17,0,0,27,3,30,15,15,30,0,10,0,8,6,6,8,7,7,8
434,0,17,0,1,27,3,30,15,15,30,0,10,0,7,6,6,6,5,6,7
434,0,17,0,1,27,3,30,15,15,30,0,10,0,7,6,7,5,8,5,8
434,0,17,0,1,27,3,30,15,15,30,0,10,0,6,7,8,9,7,8,8
434,0,17,0,0,27,3,30,15,15,30,0,10,0,9,8,7,7,7,7,6
434,0,17,0,0,27,3,30,15,15,30,0,10,0,7,9,7,7,7,7,8
434,0,17,0,1,27,3,30,15,15,30,0,10,0,7,5,5,3,3,5,8
434,0,17,1,1,27,3,30,15,15,30,0,10,1,10,10,10,10,10,9,10
434,0,17,0,1,27,3,30,15,15,30,0,10,0,7,6,6,5,7,7,5
434,0,17,0,1,27,3,30,15,15,30,0,10,0,8,8,8,8,8,7,8
434,0,17,0,1,27,3,30,15,15,30,0,10,0,5,5,5,7,5,9,1
434,0,17,0,1,27,3,30,15,15,30,0,10,0,2,7,6,7,6,5,7
434,0,17,0,1,27,3,30,15,15,30,0,10,0,4,7,8,7,8,7,9
434,0,17,0,1,27,3,30,15,15,30,0,10,0,4,8,7,5,5,6,7
435,0,17,0,0,22,5,25,5,20,25,15,10,1,10,10,10,10,10,10,9
435,0,17,1,1,22,5,25,5,20,25,15,10,1,8,10,7,10,9,10,8
435,0,17,0,1,22,5,25,5,20,25,15,10,0,6,10,8,5,9,7,5
435,0,17,0,0,22,5,25,5,20,25,15,10,0,7,9,9,8,9,NA,6
435,0,17,0,0,22,5,25,5,20,25,15,10,1,8,9,8,8,8,6,4
435,0,17,0,0,22,5,25,5,20,25,15,10,0,4,5,8,7,7,NA,1
435,0,17,0,0,22,5,25,5,20,25,15,10,0,4,4,4,4,4,4,4
435,0,17,0,0,22,5,25,5,20,25,15,10,0,6,10,9,8,8,4,5
435,0,17,1,1,22,5,25,5,20,25,15,10,1,9,9,10,10,9,NA,9
435,0,17,1,1,22,5,25,5,20,25,15,10,1,7,7,8,9,10,7,8
435,0,17,0,0,22,5,25,5,20,25,15,10,1,7,9,10,9,9,6,7
435,0,17,0,0,22,5,25,5,20,25,15,10,0,1,8,8,4,7,NA,1
435,0,17,0,0,22,5,25,5,20,25,15,10,0,1,4,5,4,5,1,1
435,0,17,0,0,22,5,25,5,20,25,15,10,0,2,NA,NA,NA,NA,NA,1
436,0,17,0,0,23,5,28,8,17,22,17,8,1,10,10,10,10,10,10,10
436,0,17,0,0,23,5,28,8,17,22,17,8,1,10,10,10,10,10,10,10
436,0,17,0,1,23,5,28,8,17,22,17,8,0,7,10,8,10,8,7,10
436,0,17,0,1,23,5,28,8,17,22,17,8,0,7,10,9,9,9,7,10
436,0,17,0,0,23,5,28,8,17,22,17,8,0,10,9,9,10,10,9,10
436,0,17,0,1,23,5,28,8,17,22,17,8,0,8,10,9,9,8,7,10
436,0,17,0,1,23,5,28,8,17,22,17,8,0,7,10,9,9,7,8,10
436,0,17,0,0,23,5,28,8,17,22,17,8,0,7,10,9,9,9,8,10
436,0,17,1,1,23,5,28,8,17,22,17,8,1,10,10,10,10,10,10,10
436,0,17,1,1,23,5,28,8,17,22,17,8,1,10,10,10,10,10,10,10
436,0,17,0,0,23,5,28,8,17,22,17,8,0,7,7,8,8,8,7,10
436,0,17,0,0,23,5,28,8,17,22,17,8,0,7,10,9,8,8,7,10
436,0,17,0,1,23,5,28,8,17,22,17,8,0,7,10,10,10,8,7,10
436,0,17,0,0,23,5,28,8,17,22,17,8,0,7,10,8,8,8,7,10
437,0,17,0,0,23,5,15,15,18,18,14,20,1,10,9,10,10,10,9,6
437,0,17,1,1,23,5,15,15,18,18,14,20,1,7,7,9,8,9,8,NA
437,0,17,1,1,23,5,15,15,18,18,14,20,1,7,9,10,7,10,7,4
437,0,17,0,0,23,5,15,15,18,18,14,20,0,7,8,10,8,10,7,5
437,0,17,0,0,23,5,15,15,18,18,14,20,1,8,6,9,8,9,7,5
437,0,17,0,0,23,5,15,15,18,18,14,20,1,7,7,8,9,9,8,5
437,0,17,0,0,23,5,15,15,18,18,14,20,1,6,8,9,9,10,8,5
437,0,17,0,0,23,5,15,15,18,18,14,20,1,8,8,10,7,10,7,5
437,0,17,1,1,23,5,15,15,18,18,14,20,1,7,6,9,10,9,9,6
437,0,17,0,0,23,5,15,15,18,18,14,20,0,9,7,8,8,9,7,5
437,0,17,0,0,23,5,15,15,18,18,14,20,0,7,7,9,7,10,7,4
437,0,17,0,1,23,5,15,15,18,18,14,20,0,6,8,10,7,10,8,2
437,0,17,0,0,23,5,15,15,18,18,14,20,0,7,8,9,8,9,7,5
437,0,17,0,0,23,5,15,15,18,18,14,20,0,6,8,10,6,9,5,4
438,0,17,0,0,23,4,14,15,16,17,18,20,1,6,4,8,8,4,5,6
438,0,17,0,1,23,4,14,15,16,17,18,20,0,5,4,5,6,6,6,7
438,0,17,0,1,23,4,14,15,16,17,18,20,0,4,3,6,2,2,2,5
438,0,17,0,1,23,4,14,15,16,17,18,20,0,4,4,6,5,10,4,6
438,0,17,0,0,23,4,14,15,16,17,18,20,0,8,2,6,4,10,2,5
438,0,17,0,0,23,4,14,15,16,17,18,20,1,7,7,10,9,10,8,6
438,0,17,1,1,23,4,14,15,16,17,18,20,1,6,4,7,3,7,6,5
438,0,17,0,0,23,4,14,15,16,17,18,20,0,6,3,4,2,9,4,4
438,0,17,0,1,23,4,14,15,16,17,18,20,0,8,2,4,5,10,2,5
438,0,17,0,1,23,4,14,15,16,17,18,20,0,7,7,8,8,7,4,5
438,0,17,1,1,23,4,14,15,16,17,18,20,1,4,6,8,7,9,2,5
438,0,17,0,1,23,4,14,15,16,17,18,20,0,2,7,10,2,10,2,5
438,0,17,0,1,23,4,14,15,16,17,18,20,0,2,7,8,6,10,3,7
438,0,17,0,1,23,4,14,15,16,17,18,20,0,3,9,10,3,10,2,3
439,0,17,0,0,29,7,20,10,50,5,10,5,0,8,9,9,6,9,NA,7
439,0,17,0,0,29,7,20,10,50,5,10,5,1,6,6,7,8,9,NA,8
439,0,17,0,1,29,7,20,10,50,5,10,5,0,3,9,9,3,9,0,7
439,0,17,0,0,29,7,20,10,50,5,10,5,0,6,7,9,NA,7,NA,5
439,0,17,0,0,29,7,20,10,50,5,10,5,1,8,7,8,8,9,3,8
439,0,17,1,1,29,7,20,10,50,5,10,5,1,7,7,7,6,7,NA,7
439,0,17,1,1,29,7,20,10,50,5,10,5,1,7,7,9,5,9,NA,8
439,0,17,0,0,29,7,20,10,50,5,10,5,0,7,7,9,3,9,0,5
439,0,17,1,1,29,7,20,10,50,5,10,5,1,9,3,10,9,10,NA,5
439,0,17,0,1,29,7,20,10,50,5,10,5,0,8,9,9,4,9,NA,5
439,0,17,0,1,29,7,20,10,50,5,10,5,0,5,9,10,5,9,5,1
439,0,17,0,1,29,7,20,10,50,5,10,5,0,0,10,10,3,10,5,9
439,0,17,0,1,29,7,20,10,50,5,10,5,0,4,10,10,7,10,NA,10
439,0,17,0,1,29,7,20,10,50,5,10,5,0,3,10,10,3,10,0,5
440,1,17,0,0,21,7,35,5,30,20,5,5,0,5,8,7,7,8,5,8
440,1,17,0,0,21,7,35,5,30,20,5,5,0,4,4,7,4,8,2,5
440,1,17,0,1,21,7,35,5,30,20,5,5,0,7,7,8,5,7,2,4
440,1,17,0,0,21,7,35,5,30,20,5,5,0,6,9,8,9,8,8,5
440,1,17,0,0,21,7,35,5,30,20,5,5,0,7,7,8,6,7,5,5
440,1,17,0,1,21,7,35,5,30,20,5,5,0,10,8,3,10,10,5,10
440,1,17,0,1,21,7,35,5,30,20,5,5,0,10,10,10,10,10,10,10
440,1,17,0,1,21,7,35,5,30,20,5,5,0,5,8,8,8,9,7,7
440,1,17,0,1,21,7,35,5,30,20,5,5,0,6,8,8,8,8,7,9
440,1,17,0,0,21,7,35,5,30,20,5,5,0,8,5,8,5,7,5,3
441,1,17,0,0,24,7,35,10,25,20,5,5,1,7,9,9,8,7,7,5
441,1,17,0,0,24,7,35,10,25,20,5,5,1,8,7,8,6,10,5,4
441,1,17,0,1,24,7,35,10,25,20,5,5,0,7,10,10,7,8,6,6
441,1,17,0,0,24,7,35,10,25,20,5,5,0,6,8,9,9,8,8,5
441,1,17,0,0,24,7,35,10,25,20,5,5,1,7,8,8,7,7,8,7
441,1,17,1,1,24,7,35,10,25,20,5,5,1,7,10,7,10,6,8,7
441,1,17,0,1,24,7,35,10,25,20,5,5,0,9,9,9,10,8,5,7
441,1,17,1,1,24,7,35,10,25,20,5,5,1,8,8,8,8,7,8,7
441,1,17,0,0,24,7,35,10,25,20,5,5,1,9,9,10,9,9,9,8
441,1,17,0,1,24,7,35,10,25,20,5,5,0,9,7,9,6,7,5,4
442,1,17,0,0,25,6,40,10,0,45,0,5,1,5,7,3,3,3,0,8
442,1,17,1,1,25,6,40,10,0,45,0,5,1,6,3,5,4,5,1,4
442,1,17,1,1,25,6,40,10,0,45,0,5,1,8,8,7,7,7,10,7
442,1,17,1,1,25,6,40,10,0,45,0,5,1,4,2,4,4,5,3,3
442,1,17,0,0,25,6,40,10,0,45,0,5,1,6,6,5,4,4,2,4
442,1,17,0,0,25,6,40,10,0,45,0,5,1,6,0,5,5,5,0,3
442,1,17,0,0,25,6,40,10,0,45,0,5,1,8,1,5,5,5,0,3
442,1,17,1,1,25,6,40,10,0,45,0,5,1,7,5,5,4,2,0,4
442,1,17,0,0,25,6,40,10,0,45,0,5,1,7,4,5,4,4,0,3
442,1,17,0,0,25,6,40,10,0,45,0,5,1,9,1,7,5,4,3,4
443,1,17,0,0,27,7,30,25,10,20,0,15,1,6,7,7,7,6,4,5
443,1,17,0,0,27,7,30,25,10,20,0,15,0,5,5,6,4,7,4,3
443,1,17,0,1,27,7,30,25,10,20,0,15,0,7,9,6,5,3,5,7
443,1,17,0,1,27,7,30,25,10,20,0,15,0,5,5,7,7,4,2,6
443,1,17,0,0,27,7,30,25,10,20,0,15,1,8,8,8,6,7,7,7
443,1,17,0,0,27,7,30,25,10,20,0,15,0,4,5,5,7,7,4,5
443,1,17,0,0,27,7,30,25,10,20,0,15,1,7,6,7,8,8,5,5
443,1,17,0,0,27,7,30,25,10,20,0,15,0,9,6,6,6,6,6,7
443,1,17,0,0,27,7,30,25,10,20,0,15,1,7,9,7,8,5,5,8
443,1,17,0,0,27,7,30,25,10,20,0,15,0,8,6,8,3,3,2,4
444,1,17,0,0,26,3,50,10,10,30,0,0,0,3,8,7,6,6,NA,5
444,1,17,0,1,26,3,50,10,10,30,0,0,0,6,6,7,2,9,5,3
444,1,17,0,1,26,3,50,10,10,30,0,0,0,7,9,8,7,7,NA,5
444,1,17,0,0,26,3,50,10,10,30,0,0,0,5,8,6,8,8,5,7
444,1,17,0,0,26,3,50,10,10,30,0,0,0,7,8,7,7,6,NA,4
444,1,17,0,1,26,3,50,10,10,30,0,0,0,3,3,5,9,6,NA,2
444,1,17,0,0,26,3,50,10,10,30,0,0,0,6,5,5,9,7,6,1
444,1,17,0,1,26,3,50,10,10,30,0,0,0,5,6,5,4,6,NA,2
444,1,17,0,0,26,3,50,10,10,30,0,0,0,7,9,7,8,7,NA,6
444,1,17,0,1,26,3,50,10,10,30,0,0,0,6,6,7,9,7,4,5
445,1,17,0,0,30,5,40,12,18,12,6,12,0,6,6,3,3,3,2,4
445,1,17,0,0,30,5,40,12,18,12,6,12,0,7,7,8,4,9,3,3
445,1,17,1,1,30,5,40,12,18,12,6,12,1,6,8,8,8,6,6,6
445,1,17,0,0,30,5,40,12,18,12,6,12,1,6,8,9,8,7,5,5
445,1,17,0,0,30,5,40,12,18,12,6,12,0,5,8,7,4,3,4,6
445,1,17,0,0,30,5,40,12,18,12,6,12,0,5,7,7,8,7,4,6
445,1,17,0,0,30,5,40,12,18,12,6,12,1,7,6,4,8,8,4,4
445,1,17,0,1,30,5,40,12,18,12,6,12,0,7,9,7,6,5,6,8
445,1,17,0,1,30,5,40,12,18,12,6,12,0,5,8,9,6,8,4,7
445,1,17,1,1,30,5,40,12,18,12,6,12,1,9,5,6,7,7,4,6
446,1,17,0,0,28,7,30,20,25,15,10,0,1,7,8,8,8,8,7,6
446,1,17,0,0,28,7,30,20,25,15,10,0,1,7,8,8,7,6,7,6
446,1,17,1,1,28,7,30,20,25,15,10,0,1,8,8,8,6,4,5,4
446,1,17,1,1,28,7,30,20,25,15,10,0,1,5,8,7,7,4,3,3
446,1,17,0,0,28,7,30,20,25,15,10,0,1,8,10,9,8,5,3,5
446,1,17,0,0,28,7,30,20,25,15,10,0,0,5,5,8,6,9,3,4
446,1,17,0,0,28,7,30,20,25,15,10,0,1,7,7,7,9,8,3,4
446,1,17,0,1,28,7,30,20,25,15,10,0,0,5,10,8,8,7,6,5
446,1,17,1,1,28,7,30,20,25,15,10,0,1,8,7,7,8,4,7,5
446,1,17,1,1,28,7,30,20,25,15,10,0,1,9,8,8,6,5,5,4
447,1,17,0,0,26,3,15,30,25,20,0,10,0,5,7,7,5,4,4,4
447,1,17,0,0,26,3,15,30,25,20,0,10,0,2,6,4,3,4,5,1
447,1,17,0,1,26,3,15,30,25,20,0,10,0,6,5,7,6,5,5,8
447,1,17,0,0,26,3,15,30,25,20,0,10,0,5,6,6,4,3,6,4
447,1,17,1,1,26,3,15,30,25,20,0,10,1,9,8,8,8,6,6,7
447,1,17,0,0,26,3,15,30,25,20,0,10,0,6,6,8,6,7,6,4
447,1,17,0,0,26,3,15,30,25,20,0,10,0,7,6,6,5,6,6,3
447,1,17,0,1,26,3,15,30,25,20,0,10,0,6,5,6,6,4,4,4
447,1,17,0,0,26,3,15,30,25,20,0,10,0,5,6,6,5,4,5,5
447,1,17,0,0,26,3,15,30,25,20,0,10,0,4,5,6,5,5,4,3
448,1,17,0,0,22,3,25,15,25,25,5,5,1,8,8,8,6,5,7,7
448,1,17,1,1,22,3,25,15,25,25,5,5,1,5,6,8,4,8,4,3
448,1,17,0,1,22,3,25,15,25,25,5,5,0,4,7,7,6,5,4,7
448,1,17,0,0,22,3,25,15,25,25,5,5,0,3,7,5,6,5,6,5
448,1,17,0,0,22,3,25,15,25,25,5,5,1,7,7,7,7,6,5,5
448,1,17,1,1,22,3,25,15,25,25,5,5,1,5,7,8,6,6,7,6
448,1,17,1,1,22,3,25,15,25,25,5,5,1,8,6,7,8,8,7,8
448,1,17,1,1,22,3,25,15,25,25,5,5,1,5,7,5,6,3,7,4
448,1,17,0,0,22,3,25,15,25,25,5,5,1,6,5,NA,6,NA,NA,4
448,1,17,1,1,22,3,25,15,25,25,5,5,1,8,7,7,8,6,7,7
449,1,17,0,0,23,5,55,2,1,40,1,1,1,10,7,8,7,8,5,1
449,1,17,0,0,23,5,55,2,1,40,1,1,0,4,4,6,2,9,3,5
449,1,17,0,1,23,5,55,2,1,40,1,1,0,7,9,9,7,6,6,8
449,1,17,0,0,23,5,55,2,1,40,1,1,1,4,9,8,10,6,6,8
449,1,17,0,0,23,5,55,2,1,40,1,1,1,9,9,7,8,7,6,6
449,1,17,1,1,23,5,55,2,1,40,1,1,1,10,10,10,10,10,10,10
449,1,17,1,1,23,5,55,2,1,40,1,1,1,10,10,10,10,10,10,10
449,1,17,0,0,23,5,55,2,1,40,1,1,0,5,10,9,9,5,6,6
449,1,17,0,0,23,5,55,2,1,40,1,1,1,7,9,8,8,7,6,8
449,1,17,0,0,23,5,55,2,1,40,1,1,1,7,9,7,7,5,6,8
450,1,17,0,0,25,3,50,5,5,5,5,30,1,7,7,7,7,5,8,7
450,1,17,0,0,25,3,50,5,5,5,5,30,0,7,6,6,5,9,3,3
450,1,17,1,1,25,3,50,5,5,5,5,30,1,6,9,9,9,7,8,5
450,1,17,0,0,25,3,50,5,5,5,5,30,0,8,10,10,7,9,5,6
450,1,17,0,0,25,3,50,5,5,5,5,30,1,9,8,8,8,7,7,3
450,1,17,0,1,25,3,50,5,5,5,5,30,0,6,8,8,3,7,1,3
450,1,17,0,0,25,3,50,5,5,5,5,30,0,6,7,9,7,9,NA,5
450,1,17,0,0,25,3,50,5,5,5,5,30,0,6,9,7,5,3,3,5
450,1,17,1,1,25,3,50,5,5,5,5,30,1,6,7,7,7,7,7,6
450,1,17,0,0,25,3,50,5,5,5,5,30,1,8,7,7,7,5,5,6
451,1,17,0,0,30,3,20,40,5,20,5,10,1,6,5,5,5,5,4,5
451,1,17,0,0,30,3,20,40,5,20,5,10,1,6,5,5,5,5,4,4
451,1,17,0,0,30,3,20,40,5,20,5,10,1,7,6,6,5,5,4,3
451,1,17,0,0,30,3,20,40,5,20,5,10,1,6,5,5,5,5,4,4
451,1,17,0,0,30,3,20,40,5,20,5,10,1,5,6,5,4,3,4,3
451,1,17,0,0,30,3,20,40,5,20,5,10,0,5,4,3,3,3,2,3
451,1,17,0,0,30,3,20,40,5,20,5,10,0,5,4,5,3,4,2,2
451,1,17,0,0,30,3,20,40,5,20,5,10,1,5,5,4,3,4,3,3
451,1,17,0,0,30,3,20,40,5,20,5,10,1,6,6,5,6,5,4,4
451,1,17,0,0,30,3,20,40,5,20,5,10,1,6,5,5,6,5,3,4
452,1,17,0,0,29,7,35,30,25,5,0,5,1,6,8,7,6,6,6,8
452,1,17,0,0,29,7,35,30,25,5,0,5,1,8,9,7,8,6,7,7
452,1,17,1,1,29,7,35,30,25,5,0,5,1,7,9,7,8,6,6,6
452,1,17,0,0,29,7,35,30,25,5,0,5,0,3,6,6,5,6,4,5
452,1,17,0,0,29,7,35,30,25,5,0,5,1,7,6,7,7,6,5,7
452,1,17,0,0,29,7,35,30,25,5,0,5,0,3,6,6,5,6,5,3
452,1,17,0,0,29,7,35,30,25,5,0,5,1,7,7,8,8,6,6,7
452,1,17,0,0,29,7,35,30,25,5,0,5,0,5,5,5,5,5,5,5
452,1,17,0,0,29,7,35,30,25,5,0,5,1,6,6,5,6,5,5,5
452,1,17,0,0,29,7,35,30,25,5,0,5,1,8,7,7,6,6,6,6
453,1,17,0,0,27,6,30,30,30,5,0,5,0,5,4,5,5,5,5,5
453,1,17,0,0,27,6,30,30,30,5,0,5,1,6,5,5,5,5,6,6
453,1,17,1,1,27,6,30,30,30,5,0,5,1,5,5,5,5,5,5,5
453,1,17,0,0,27,6,30,30,30,5,0,5,1,6,6,5,5,5,6,5
453,1,17,0,0,27,6,30,30,30,5,0,5,1,6,5,5,5,5,6,4
453,1,17,0,0,27,6,30,30,30,5,0,5,0,4,4,4,4,4,4,3
453,1,17,0,0,27,6,30,30,30,5,0,5,0,5,4,6,4,6,6,4
453,1,17,0,0,27,6,30,30,30,5,0,5,0,5,4,6,6,5,5,4
453,1,17,0,0,27,6,30,30,30,5,0,5,1,6,5,6,4,5,4,4
453,1,17,0,0,27,6,30,30,30,5,0,5,1,5,5,5,4,5,4,4
454,0,18,0,0,27,5,10,20,20,20,10,20,1,9,9,9,9,9,9,7
454,0,18,0,1,27,5,10,20,20,20,10,20,0,7,9,7,7,9,2,5
454,0,18,0,1,27,5,10,20,20,20,10,20,0,7,9,8,7,9,2,5
454,0,18,0,0,27,5,10,20,20,20,10,20,0,7,9,9,8,8,5,7
454,0,18,0,0,27,5,10,20,20,20,10,20,1,8,8,9,8,9,5,7
454,0,18,0,1,27,5,10,20,20,20,10,20,0,7,9,7,7,5,5,5
455,0,18,0,0,24,4,10,25,20,16,20,9,1,7,7,8,8,8,7,6
455,0,18,0,0,24,4,10,25,20,16,20,9,0,5,7,7,6,7,7,5
455,0,18,0,0,24,4,10,25,20,16,20,9,0,4,9,7,3,7,3,4
455,0,18,0,0,24,4,10,25,20,16,20,9,1,5,8,8,6,8,4,5
455,0,18,0,0,24,4,10,25,20,16,20,9,1,7,7,8,9,8,7,7
455,0,18,0,1,24,4,10,25,20,16,20,9,0,5,6,8,6,NA,3,3
456,0,18,1,1,29,2,25,20,15,10,15,15,1,8,8,7,7,7,6,5
456,0,18,0,1,29,2,25,20,15,10,15,15,0,4,4,6,4,6,4,5
456,0,18,0,1,29,2,25,20,15,10,15,15,0,4,6,6,4,4,3,5
456,0,18,0,1,29,2,25,20,15,10,15,15,0,6,8,8,7,9,3,5
456,0,18,0,1,29,2,25,20,15,10,15,15,0,6,8,7,8,8,6,5
456,0,18,0,1,29,2,25,20,15,10,15,15,0,4,4,5,4,4,2,4
457,0,18,0,0,55,10,25,0,25,25,0,25,1,8,7,8,7,5,8,1
457,0,18,0,0,55,10,25,0,25,25,0,25,0,5,6,7,6,7,4,1
457,0,18,0,1,55,10,25,0,25,25,0,25,0,4,7,9,6,8,5,1
457,0,18,0,0,55,10,25,0,25,25,0,25,1,6,7,8,8,7,6,1
457,0,18,0,0,55,10,25,0,25,25,0,25,1,8,7,8,8,8,6,1
457,0,18,0,0,55,10,25,0,25,25,0,25,1,7,8,5,10,7,7,1
458,0,18,0,0,29,5,50,5,25,20,0,0,1,5,10,8,8,6,5,5
458,0,18,0,0,29,5,50,5,25,20,0,0,1,5,10,10,10,8,6,7
458,0,18,1,1,29,5,50,5,25,20,0,0,1,4,9,6,7,8,7,8
458,0,18,0,0,29,5,50,5,25,20,0,0,1,6,8,9,6,7,6,8
458,0,18,1,1,29,5,50,5,25,20,0,0,1,8,8,9,9,8,6,10
458,0,18,0,0,29,5,50,5,25,20,0,0,0,5,5,3,4,1,2,3
459,0,18,0,0,26,5,30,10,10,30,10,10,0,5,10,8,2,5,2,2
459,0,18,0,1,26,5,30,10,10,30,10,10,0,1,5,5,1,5,1,1
459,0,18,0,1,26,5,30,10,10,30,10,10,0,2,10,5,1,5,2,1
459,0,18,0,0,26,5,30,10,10,30,10,10,0,5,10,8,4,5,2,1
459,0,18,0,1,26,5,30,10,10,30,10,10,0,5,5,8,5,5,2,1
459,0,18,0,1,26,5,30,10,10,30,10,10,0,3,5,5,5,2,2,1
460,1,18,0,1,33,8,20,10,20,15,15,20,0,5,10,8,8,7,7,10
460,1,18,0,1,33,8,20,10,20,15,15,20,0,8,9,10,10,8,7,10
460,1,18,1,1,33,8,20,10,20,15,15,20,1,9,8,8,8,8,7,7
460,1,18,0,1,33,8,20,10,20,15,15,20,0,8,2,8,10,6,8,6
460,1,18,0,1,33,8,20,10,20,15,15,20,0,7,8,9,8,10,6,4
460,1,18,0,0,33,8,20,10,20,15,15,20,0,8,8,8,7,10,5,5
461,1,18,0,0,27,7,40,20,20,10,10,0,1,6,6,6,7,6,6,6
461,1,18,0,0,27,7,40,20,20,10,10,0,0,5,5,7,6,6,7,6
461,1,18,0,0,27,7,40,20,20,10,10,0,1,7,6,6,7,6,8,7
461,1,18,0,0,27,7,40,20,20,10,10,0,0,6,7,6,6,5,7,6
461,1,18,0,1,27,7,40,20,20,10,10,0,0,6,6,6,5,7,6,6
