"date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode"
"20140614T000000",525000,4,2.75,2360,4924,2,0,3,8,2360,0,2008,0,98028
"20150227T000000",370950,3,2.5,2529,9653,2,0,3,7,2529,0,2012,0,98042
"20141107T000000",1242000,4,3.5,4700,10183,1,0,3,11,2660,2040,2002,0,98033
"20150504T000000",950000,3,2.5,2780,275033,1,0,3,10,2780,0,2006,0,98045
"20140918T000000",888990,4,2.75,3540,5500,2,0,3,9,3540,0,2014,0,98074
"20150319T000000",705000,3,2.5,1580,1321,2,0,3,8,1080,500,2014,0,98107
"20140826T000000",268000,3,2.5,1700,2250,2,0,3,7,1700,0,2014,0,98168
"20140507T000000",305450,3,2.5,1600,3573,2,0,3,7,1600,0,2013,0,98056
"20140703T000000",399900,2,1.75,1410,1005,1.5,0,3,9,900,510,2011,0,98027
"20141229T000000",495000,3,1.5,1580,1228,3,0,3,8,1580,0,2014,0,98115
"20141104T000000",857326,3,3.5,3940,11632,2,0,3,10,3940,0,2014,0,98166
"20140911T000000",845950,5,2.75,4450,9600,2,0,3,9,3650,800,2014,0,98011
"20140610T000000",303210,4,2.5,2009,5000,2,0,3,8,2009,0,2014,0,98092
"20141015T000000",343000,6,5,2732,7655,2,0,3,7,2732,0,2009,0,98002
"20140716T000000",3e+05,3,2.5,2090,4590,2,0,3,7,2090,0,2005,0,98042
"20141122T000000",334900,2,2.5,980,1013,3,0,3,8,980,0,2008,0,98117
"20150416T000000",477500,5,3.5,2815,5619,2,0,3,9,2815,0,2012,0,98055
"20140618T000000",820000,4,2.5,3170,8523,2,0,3,9,3170,0,2008,0,98033
"20140805T000000",580000,5,3.25,3030,7410,2,0,3,8,2150,880,2014,0,98106
"20140722T000000",350000,2,2.5,1280,940,2,0,3,8,1060,220,2006,0,98103
"20150226T000000",910000,3,2.5,2030,1160,3,0,3,9,1970,60,2007,0,98004
"20140626T000000",414000,3,2.5,2490,4540,2.5,0,3,8,2490,0,2012,0,98059
"20150330T000000",525000,3,2.5,3030,4500,2,0,3,8,3030,0,2009,0,98059
"20150409T000000",650000,2,2.5,1470,690,3,0,3,8,1470,0,2008,0,98103
"20141210T000000",450000,3,2.25,1620,997,2.5,0,3,8,1540,80,2012,0,98027
"20140516T000000",1270000,4,3,5520,8313,2,0,3,9,3570,1950,2008,0,98006
"20150412T000000",699000,3,3.5,3200,10344,2,0,3,10,3200,0,2007,0,98011
"20140723T000000",899000,4,2.5,2580,3943,2,0,3,8,2580,0,2013,0,98033
"20140808T000000",353500,4,3,2050,4000,2,0,3,8,2050,0,2014,0,98001
"20140908T000000",485000,3,2.5,2430,5867,2,0,3,7,2430,0,2011,0,98065
"20140626T000000",782900,4,3.25,3060,3898,2,0,3,10,2300,760,2014,0,98027
"20150428T000000",529000,2,2,1540,9714,2,0,3,8,1540,0,2008,0,98177
"20150416T000000",514700,3,3.25,1310,1072,2,0,3,8,1060,250,2008,0,98107
"20140520T000000",409316,3,2.5,1800,3168,2,0,3,8,1800,0,2014,0,98065
"20150506T000000",388598,3,2.5,2370,4200,2,0,3,8,2370,0,2014,0,98038
"20150227T000000",415000,3,2.25,1445,1512,2,0,3,7,1300,145,2004,0,98027
"20150407T000000",521500,3,2.25,1450,1619,2,0,3,8,1140,310,2006,0,98122
"20140820T000000",580000,3,2.5,1740,1236,3,0,3,8,1740,0,2008,0,98116
"20140630T000000",882566,4,2.5,3560,5265,3,0,3,8,3560,0,2014,0,98052
"20150408T000000",525000,3,2.75,2130,1400,2,0,3,9,1080,1050,2010,0,98118
"20141201T000000",515000,5,2.75,2980,4502,2,0,3,9,2980,0,2007,0,98028
"20140926T000000",589410,3,3,2840,7201,2,0,3,9,2840,0,2014,0,98065
"20150324T000000",757500,4,2.5,3420,6845,2,0,3,9,3420,0,2009,0,98052
"20141002T000000",284000,3,2.5,1660,4083,2,0,3,7,1660,0,2013,0,98038
"20150328T000000",338500,2,2.25,1150,711,2,0,3,7,1150,0,2013,0,98027
"20140613T000000",379500,3,2.25,1410,1287,2,0,3,7,1290,120,2005,0,98027
"20140723T000000",550000,3,2,1420,1369,2.5,0,3,9,1340,80,2007,0,98109
"20140902T000000",294900,3,2.5,1860,5025,2,0,3,8,1860,0,2010,0,98038
"20140609T000000",345000,2,1.5,1340,1210,2,0,3,8,1120,220,2008,0,98144
"20150209T000000",450000,2,1.5,1530,1012,2,0,3,8,1200,330,2005,0,98122
"20150415T000000",420000,3,2.5,1509,1114,3,0,3,8,1509,0,2014,0,98133
"20150402T000000",740000,3,2.5,2350,3798,2,0,3,8,2350,0,2013,0,98029
"20150220T000000",286000,2,1.5,1010,825,3,0,3,7,1010,0,2007,0,98125
"20150317T000000",870000,5,3.5,4495,10079,2,0,3,9,3580,915,2013,0,98011
"20141114T000000",727000,3,2.5,1580,991,3,0,3,9,1580,0,2009,0,98119
"20150204T000000",395000,4,3,2750,7965,2,0,3,9,2750,0,2012,0,98038
"20140805T000000",535000,4,2.25,1890,3615,2,0,3,7,1890,0,2005,0,98029
"20141229T000000",255000,3,2.25,1320,963,2,0,3,7,1040,280,2007,0,98106
"20141015T000000",260000,4,2.5,2150,3721,2,0,3,8,2150,0,2006,0,98002
"20140910T000000",810000,4,2.5,3340,8384,2,0,3,9,3340,0,2014,0,98052
"20141201T000000",359782,3,2.5,1850,3400,2,0,3,7,1850,0,2010,0,98053
"20150320T000000",5e+05,2,2.5,1950,2162,2,0,3,9,1500,450,2012,0,98118
"20141027T000000",1049990,5,3.25,4240,9588,2,0,3,9,4240,0,2014,0,98053
"20150225T000000",810000,4,3.5,2700,2868,2,0,3,11,1920,780,2006,0,98118
"20150206T000000",605000,5,4,3040,6000,2,0,3,8,2280,760,2011,0,98065
"20150317T000000",730000,4,2.5,2460,7930,2,0,3,8,2460,0,2005,0,98033
"20150317T000000",327000,4,2.5,2110,3825,2,0,3,7,2110,0,2013,0,98042
"20141110T000000",370000,2,1,780,1133,2,0,3,7,780,0,2009,0,98144
"20140625T000000",459000,5,3.5,2640,6895,2,0,3,7,2640,0,2001,0,98065
"20141113T000000",2900000,5,4,5190,14600,2,0,3,11,5190,0,2013,0,98039
"20141210T000000",365000,4,2.5,2420,8404,2,0,3,8,2420,0,2013,0,98042
"20141226T000000",255000,4,2.5,1987,6000,2,0,3,7,1987,0,2011,0,98001
"20140717T000000",375000,1,1,720,3166,1,0,3,6,720,0,1920,0,98116
"20141002T000000",375000,2,1.5,1130,912,2,0,3,8,1000,130,2006,0,98116
"20140722T000000",518380,4,2.5,2810,4500,2,0,3,9,2810,0,2014,0,98038
"20140721T000000",346000,3,3.25,1500,1442,2,0,3,8,1150,350,2007,0,98106
"20150223T000000",302059,4,2,1390,745,3,0,3,7,1390,0,2008,0,98027
"20140519T000000",575000,4,2.5,2500,4945,2,0,3,9,2500,0,2013,0,98065
"20140723T000000",549950,4,3.5,3906,9674,2,0,3,9,3906,0,2014,0,98001
"20150219T000000",9e+05,5,6,7120,40806,2,0,3,12,5480,1640,2007,0,98006
"20140711T000000",397500,3,2.5,1470,1256,2,0,3,8,930,540,2006,0,98122
"20141121T000000",1075000,5,3.5,3230,7560,2,0,3,10,3230,0,2007,0,98052
"20150422T000000",775900,3,2.5,2700,5764,2,0,3,9,2700,0,2014,0,98075
"20150508T000000",510000,4,2.5,4073,17334,2,0,3,8,4073,0,2008,0,98001
"20140829T000000",471275,4,2.5,3361,5038,2,0,3,9,3361,0,2014,0,98092
"20140911T000000",288000,4,2.25,1610,3560,2,0,3,7,1610,0,2010,0,98038
"20141016T000000",989990,4,3.5,3830,7150,2,0,3,9,3830,0,2014,0,98052
"20140612T000000",3e+05,3,3.25,1470,1235,2,0,3,7,1180,290,2008,0,98108
"20140623T000000",664950,5,3,3190,7081,1,0,3,9,1890,1300,2013,0,98178
"20140716T000000",699188,4,3.25,3250,5478,2,0,3,9,3250,0,2014,0,98065
"20150303T000000",390000,3,2.25,1490,4539,2,0,3,7,1490,0,2009,0,98028
"20150321T000000",670000,5,2.75,2900,5155,2,0,3,8,2900,0,2008,0,98075
"20140709T000000",487000,4,2.5,2540,5001,2,0,3,9,2540,0,2005,0,98108
"20140723T000000",769995,5,2.75,3360,12080,2,0,3,9,3360,0,2014,0,98011
"20140508T000000",321950,2,1.25,860,1277,2,0,3,7,860,0,2007,0,98144
"20150427T000000",613500,4,2.5,3020,6068,2,0,3,9,3020,0,2006,0,98072
"20140806T000000",3e+05,3,2.5,1330,1200,3,0,3,7,1330,0,2002,0,98133
"20141125T000000",400950,4,2.5,2578,4554,2,0,3,9,2578,0,2014,0,98092
"20140918T000000",389517,4,2.5,2640,4725,2,0,3,8,2640,0,2014,0,98038
"20140821T000000",255000,3,1.75,1260,1133,2,0,3,7,810,450,2011,0,98106
"20150220T000000",1080000,3,2.5,1990,1891,3,0,3,9,1990,0,2012,0,98102
"20141121T000000",637850,5,3.25,3340,4900,2,0,3,9,2500,840,2014,0,98065
"20140828T000000",636230,4,2.5,2840,6284,2,0,3,9,2840,0,2013,0,98056
"20141216T000000",375000,3,2.5,1530,1131,3,0,3,8,1530,0,2009,0,98103
"20140604T000000",586500,3,2.5,1780,1487,3,0,3,8,1600,180,2006,0,98107
"20150120T000000",544000,4,2.5,2340,6973,2,0,3,8,1930,410,2005,0,98065
"20140806T000000",425000,4,2.5,2390,5021,2,0,3,7,2390,0,2002,0,98065
"20150311T000000",374950,4,2.5,2090,3777,2,0,3,8,2090,0,2012,0,98038
"20150312T000000",294570,3,1,1140,8400,1,0,4,7,1140,0,1960,0,98059
"20141013T000000",3e+05,3,2.5,1960,1477,2,0,3,7,1670,290,2012,0,98059
"20140910T000000",395950,5,3.5,2738,6031,2,0,3,8,2738,0,2014,0,98023
"20140718T000000",8e+05,4,2.5,3691,11088,2,0,3,8,3691,0,2013,0,98074
"20140730T000000",439990,3,2.5,2340,5171,2,0,3,8,2340,0,2013,0,98045
"20141106T000000",680000,4,3.5,2510,3763,2,0,3,8,1990,520,2013,0,98052
"20150318T000000",677790,6,3,2800,4213,2,0,3,8,2800,0,1998,0,98117
"20150501T000000",424950,3,2.5,1650,4777,2,0,3,8,1650,0,2013,0,98065
"20150331T000000",223990,2,2.25,1061,2884,2,0,3,7,1061,0,2013,0,98002
"20150513T000000",498000,4,2.5,3402,14355,2,0,3,10,2846,556,2014,0,98023
"20141031T000000",359950,4,2.5,2542,6120,2,0,3,8,2542,0,2014,0,98030
"20140515T000000",720000,3,2.5,3150,151588,2,0,3,9,3150,0,2007,0,98024
"20141112T000000",530000,4,2.5,3010,9000,2,0,3,8,3010,0,2008,0,98059
"20141007T000000",295000,3,2.5,1660,4898,2,0,3,7,1660,0,2011,0,98038
"20141021T000000",255500,3,2.5,1770,5000,2,0,3,7,1770,0,2009,0,98042
"20140521T000000",556000,3,3,1960,1168,2,0,3,9,1600,360,2007,0,98027
"20140710T000000",277950,4,2.5,1889,6000,2,0,3,7,1889,0,2012,0,98001
"20150408T000000",431000,4,2.5,3040,6000,2,0,3,9,3040,0,2007,0,98038
"20141117T000000",780000,4,2.75,3420,6787,2,0,3,9,3420,0,2010,0,98053
"20141014T000000",649000,3,3.25,1720,936,2,0,3,8,1030,690,2004,0,98112
"20140714T000000",447000,3,2.5,1740,3043,2,0,3,7,1740,0,2012,0,98011
"20140505T000000",712198,4,2.5,2450,4247,2,0,3,8,2450,0,2013,0,98052
"20140815T000000",277140,3,1.5,1190,785,2,0,3,8,920,270,2014,0,98052
"20140528T000000",363000,4,2.5,3753,7204,2,0,3,10,3336,417,2008,0,98023
"20150202T000000",598992,5,3.5,3440,6037,2,0,3,9,3440,0,2014,0,98045
"20141211T000000",585000,3,2.5,2160,1250,3,0,3,8,1830,330,2010,0,98119
"20140731T000000",1274950,4,2.75,3820,8850,2,0,3,10,3820,0,2014,0,98033
"20150212T000000",380950,2,2,1120,1039,2,0,3,7,840,280,2007,0,98144
"20140708T000000",333490,4,2.5,2250,3916,2,0,3,8,2250,0,2014,0,98003
"20140604T000000",520000,3,3.25,1540,1487,2,0,3,8,1540,0,2011,0,98027
"20141007T000000",315000,2,2.25,1240,705,2,0,3,7,1150,90,2009,0,98027
"20150331T000000",487000,2,1.5,1160,1118,2,0,3,8,1020,140,2007,0,98117
"20140808T000000",424950,5,3.5,2760,3865,2.5,0,3,8,2760,0,2013,0,98056
"20150210T000000",542300,3,2.25,1580,1487,3,0,3,9,1580,0,2013,0,98199
"20141211T000000",320000,3,3.25,1480,1192,2,0,3,8,1180,300,2013,0,98106
"20140723T000000",1139990,4,3.25,3740,11467,2,0,3,10,3740,0,2014,0,98029
"20141215T000000",425000,4,2.5,1950,5000,2,0,3,8,1950,0,2012,0,98065
"20141031T000000",474950,3,3,1530,1568,3,0,3,8,1530,0,2012,0,98117
"20140804T000000",307635,3,2.5,1820,4200,2,0,3,8,1820,0,2014,0,98038
"20141210T000000",834538,3,2.5,2760,6187,2,0,3,10,2760,0,2014,0,98075
"20140723T000000",769995,5,2.75,3010,5398,2,0,3,9,3010,0,2014,0,98074
"20150424T000000",820875,5,3.25,3860,9387,2,0,3,9,3860,0,2006,0,98065
"20150316T000000",595500,4,2.5,2490,6537,2,0,3,8,2490,0,2013,0,98065
"20140912T000000",450000,4,2.5,3236,9608,2,0,3,10,3236,0,2005,0,98030
"20150421T000000",695000,4,2.5,2830,14538,2,0,3,8,2830,0,2003,0,98065
"20150323T000000",3e+05,3,2,1451,7159,1,0,3,7,1451,0,2010,0,98042
"20140623T000000",515000,5,3.25,2910,5027,2,0,3,8,2040,870,2013,0,98106
"20140903T000000",545000,3,2.5,1280,1845,3,0,3,8,1280,0,2009,0,98105
"20150218T000000",365000,3,2.25,1110,979,2,0,3,7,960,150,2008,0,98144
"20140714T000000",718500,4,2.75,2840,8800,2,0,3,9,2840,0,2008,0,98033
"20150401T000000",279800,3,1.75,1410,2052,2,0,3,8,1410,0,2014,0,98106
"20140925T000000",486940,4,2.5,3250,13360,2,0,3,9,3250,0,2014,0,98030
"20140626T000000",525000,4,2.75,3030,6625,2,0,3,8,3030,0,2011,0,98059
"20140725T000000",345000,4,2.5,1983,6002,2,0,3,9,1983,0,2012,0,98092
"20141030T000000",613000,3,3.25,2440,2812,2,0,3,8,1710,730,2005,0,98027
"20140825T000000",370000,3,2.5,2313,5700,2,0,3,9,2313,0,2011,0,98030
"20141002T000000",449500,3,2.25,1260,2556,2,0,3,7,1260,0,2005,0,98029
"20150416T000000",515000,3,2.5,2000,3837,2,0,3,8,2000,0,2011,0,98072
"20150504T000000",346100,2,1.75,1150,698,2,0,3,7,1150,0,2013,0,98027
"20141209T000000",398500,4,2.5,2820,6666,2,0,3,9,2820,0,2007,0,98038
"20140820T000000",310000,2,1.75,1160,2500,2,0,3,7,1160,0,2008,0,98014
"20150226T000000",250000,3,2.25,1481,2820,2,0,3,7,1481,0,2012,0,98002
"20140806T000000",1880000,5,3.5,4390,6220,2,0,3,9,3170,1220,2013,0,98115
"20140827T000000",695000,2,1.75,1570,1207,3,0,3,9,1570,0,2007,0,98004
"20140827T000000",1085000,4,3,3410,6541,2,0,3,9,2680,730,2007,0,98126
"20140804T000000",864327,5,3.25,3480,6507,2,0,3,9,3480,0,2014,0,98074
"20140616T000000",749995,4,3.25,3430,9870,2,0,3,9,3430,0,2014,0,98011
"20140610T000000",525000,5,2.75,2880,8364,2,0,3,9,2880,0,2006,0,98059
"20141121T000000",659950,3,2.5,2990,9413,2,0,3,10,2990,0,2006,0,98028
"20140506T000000",1800000,5,5,4490,10279,2,0,3,10,3930,560,2013,0,98004
"20141029T000000",950000,5,4,4100,8120,2,0,3,9,4100,0,2011,0,98053
"20140618T000000",1399950,4,2.75,3870,10046,2,0,3,11,3870,0,2005,0,98033
"20140702T000000",265050,2,1.5,800,2119,2,0,3,7,800,0,2008,0,98106
"20150306T000000",450000,3,2.25,1620,1057,3,0,3,8,1540,80,2009,0,98027
"20150505T000000",915000,4,2.5,2910,4356,3,0,3,8,2910,0,2010,0,98034
"20140630T000000",963000,4,3.25,3530,8589,2,0,3,10,3530,0,2007,0,98033
"20141008T000000",270000,4,2.5,2701,5821,2,0,3,7,2701,0,2013,0,98092
"20140724T000000",294000,2,2.5,1380,889,2,0,3,7,1140,240,2012,0,98126
"20140605T000000",7e+05,3,2.5,2050,4185,2,0,3,9,2050,0,2011,0,98117
"20150316T000000",1065000,3,4,3370,8252,2,0,3,10,3370,0,2014,0,98075
"20150429T000000",494900,3,2.5,2040,2500,2,0,3,7,1470,570,2008,0,98126
"20140801T000000",415000,3,2.5,1610,3600,2,0,3,8,1610,0,2010,0,98072
"20140502T000000",459990,3,2.5,2680,5539,2,0,3,8,2680,0,2013,0,98045
"20141003T000000",882990,4,3.5,3560,6562,2,0,3,10,3560,0,2014,0,98075
"20141229T000000",620000,4,3.5,3880,8244,2,0,3,10,3060,820,2007,0,98019
"20150212T000000",375900,3,2,1824,7120,1,0,3,9,1824,0,2010,0,98001
"20141006T000000",654000,3,2.5,2220,2873,2,0,3,10,2010,210,2012,0,98027
"20150325T000000",1839900,4,3.25,4140,11007,2,0,3,10,4140,0,2013,0,98040
"20141210T000000",215000,3,2.5,1322,6006,2,0,3,7,1322,0,2009,0,98001
"20141124T000000",630500,3,2.5,1909,1300,3,0,3,8,1766,143,2006,0,98103
"20141107T000000",855000,4,3.5,3460,7702,2,0,3,10,3460,0,2010,0,98075
"20150127T000000",235245,4,2.5,1954,5075,2,0,3,8,1954,0,2007,0,98001
"20140710T000000",770000,5,2.5,3000,7912,1,0,3,9,1610,1390,2007,0,98033
"20140619T000000",734990,4,2.5,2650,6884,2,0,3,8,2650,0,2012,0,98053
"20150109T000000",880000,4,2.5,2580,3436,2,0,3,8,2580,0,2013,0,98033
"20150114T000000",525000,4,3,2650,4924,2,0,3,8,2650,0,2011,0,98028
"20140807T000000",775000,4,3.5,3390,3960,2,0,3,10,3390,0,2008,0,98027
"20150430T000000",687015,3,1.75,1470,873,3,0,3,10,1470,0,2009,0,98119
"20141112T000000",663000,3,2.5,1910,5125,2,0,3,9,1910,0,2006,0,98029
"20150330T000000",815000,4,2.5,3030,7187,2,0,3,9,3030,0,2005,0,98033
"20150427T000000",1050000,4,3.25,2930,25020,2,0,3,9,2930,0,2013,0,98029
"20150423T000000",433190,3,2.5,1650,2787,2,0,3,8,1650,0,2014,0,98065
"20141210T000000",725000,4,2.5,2870,5118,2,0,3,9,2870,0,2006,0,98029
"20150408T000000",279950,3,2.5,1608,4800,2,0,3,8,1608,0,2013,0,98092
"20150327T000000",272167,2,2.5,1620,3795,2,0,3,7,1620,0,2014,0,98027
"20140616T000000",468500,3,2.5,1350,1186,2,0,3,8,1120,230,2007,0,98117
"20140602T000000",298000,3,2.5,1950,3600,2,0,3,7,1950,0,2010,0,98038
"20150114T000000",303500,6,4.5,3390,7200,2,0,3,8,2440,950,2007,0,98118
"20150410T000000",308000,3,1.75,1300,1237,2,0,3,7,1060,240,2008,0,98027
"20150415T000000",646800,3,3,2230,1407,2.5,0,3,8,1850,380,2014,0,98027
"20150102T000000",530200,4,2.5,1880,3853,2,0,3,8,1880,0,2010,0,98027
"20141112T000000",405000,5,2.5,3370,5092,2,0,3,7,3370,0,2006,0,98038
"20140724T000000",529000,2,2.5,1320,1395,2,0,3,8,990,330,2014,0,98107
"20140908T000000",675900,3,2.5,2920,9096,2,0,3,9,2920,0,2013,0,98059
"20150402T000000",570000,3,3.25,1550,1280,2,0,3,9,1220,330,2013,0,98199
"20141226T000000",375500,4,2.5,2301,6452,2,0,3,9,2301,0,2010,0,98001
"20141021T000000",445000,3,3.25,1710,1960,2,0,3,8,1360,350,2004,0,98029
"20150105T000000",1100000,4,3.75,2890,4164,2,0,3,9,2240,650,2013,0,98033
"20140825T000000",477000,3,2.5,2100,5060,2,0,3,7,2100,0,2006,0,98108
"20141121T000000",450000,3,2.75,2240,3360,2,0,3,8,2100,140,2014,0,98178
"20150326T000000",427005,3,3,1460,1200,3,0,3,8,1460,0,2006,0,98117
"20150224T000000",720000,3,1.75,1370,1990,3,0,3,9,1370,0,2014,0,98102
"20141008T000000",2230000,3,3.5,3760,5634,2,1,3,11,2830,930,2014,0,98056
"20140527T000000",450800,4,3.25,2510,5311,2,0,3,9,2510,0,2009,0,98056
"20140829T000000",461100,2,2.25,1210,1267,2,0,3,8,1120,90,2010,0,98117
"20141001T000000",1061600,4,3,2990,6695,2,0,3,10,2990,0,2014,0,98075
"20150408T000000",590000,3,2.5,1710,2875,2,0,3,8,1710,0,2006,0,98116
"20140716T000000",478830,4,2.5,3274,4950,2,0,3,9,3274,0,2014,0,98092
"20140709T000000",760000,4,2.25,3300,8365,3,0,3,9,3300,0,2014,0,98126
"20140703T000000",1025000,4,3.5,4370,10860,2,0,3,11,4370,0,2008,0,98059
"20140613T000000",385000,4,2.5,2050,5276,2,0,3,7,2050,0,2006,0,98059
"20140516T000000",5e+05,2,2.5,1310,1500,2,0,3,8,1160,150,2006,0,98122
"20150415T000000",425000,3,1.5,1680,8000,1.5,0,3,7,1680,0,2012,0,98014
"20140905T000000",552100,3,3,1330,1379,2,0,4,8,1120,210,2005,0,98122
"20141229T000000",785000,3,3,1950,1983,3,0,3,9,1610,340,2009,0,98004
"20150323T000000",615000,5,3.25,3090,7069,2,0,3,9,3090,0,2012,0,98056
"20150423T000000",309000,3,2.5,1950,3825,2,0,3,7,1950,0,2013,0,98042
"20150220T000000",369500,3,2,1108,1128,3,0,3,7,1108,0,2009,0,98115
"20150211T000000",391000,4,2.25,2190,3850,2,0,3,7,2190,0,2006,0,98059
"20141029T000000",465000,3,1.75,1590,1322,2,0,3,8,1060,530,2014,0,98144
"20140606T000000",879950,4,2.75,3010,7215,2,0,3,9,3010,0,2014,0,98033
"20141023T000000",372000,3,2,1330,1042,2,0,3,8,1060,270,2014,0,98136
"20140522T000000",259000,3,2.5,1550,3569,2,0,3,7,1550,0,2011,0,98002
"20140707T000000",374000,2,1.5,1260,1575,2,0,3,7,1260,0,2001,0,98144
"20150305T000000",561000,4,2.5,2550,5395,2,0,3,8,2550,0,2001,0,98065
"20150403T000000",610000,3,2.5,1300,1331,3,0,3,8,1300,0,2007,0,98103
"20150108T000000",635000,3,3,2230,1407,2.5,0,3,8,1850,380,2014,0,98027
"20140627T000000",235000,1,1.5,1170,1456,2,0,3,8,1070,100,2007,0,98126
"20140716T000000",623300,4,3.5,4170,4524,2,0,3,9,3500,670,2007,0,98072
"20141023T000000",412500,3,2,1680,5246,1,0,3,7,1680,0,2007,0,98065
"20141121T000000",380000,4,3.25,2864,8035,3,0,3,8,2864,0,2014,0,98030
"20140623T000000",497000,3,2.25,1630,3817,2,0,3,7,1630,0,2005,0,98029
"20141111T000000",452000,4,2.5,2716,7850,2,0,3,9,2716,0,2014,0,98030
"20141025T000000",312000,3,2.5,1750,4076,2,0,3,7,1750,0,2013,0,98038
"20140919T000000",469950,5,3,3223,6371,2,0,3,9,3223,0,2014,0,98042
"20140805T000000",775000,5,2.5,2600,4284,2,0,3,9,2600,0,2014,0,98136
"20150427T000000",679990,4,2.75,3320,8653,2,0,3,8,3320,0,2014,0,98133
"20140627T000000",288790,4,2,1350,942,3,0,3,7,1350,0,2008,0,98027
"20150408T000000",8e+05,5,2.5,3410,4726,2,0,3,9,3410,0,2007,0,98006
"20150427T000000",299000,3,2.5,1572,4000,2,0,3,8,1572,0,2013,0,98092
"20150129T000000",332000,4,2.5,2300,4482,2,0,3,7,2300,0,2013,0,98042
"20150420T000000",525000,1,1.5,1030,5923,1,0,3,8,1030,0,1940,0,98105
"20140903T000000",620000,3,1.75,1458,858,2,0,3,8,950,508,2014,0,98144
"20141103T000000",452000,4,2.5,2190,6896,2,0,3,7,2190,0,2007,0,98065
"20141028T000000",630000,4,3,3640,5096,2,0,3,8,2740,900,2010,0,98118
"20140724T000000",485000,4,2.75,2790,7803,2,0,3,8,2790,0,2013,0,98045
"20141013T000000",349950,4,2.5,2632,4117,2,0,3,8,2632,0,2013,0,98001
"20140701T000000",499990,4,2.75,2910,6334,2,0,3,8,2910,0,2013,0,98045
"20141205T000000",510000,2,2.25,1470,1101,2,0,3,8,1340,130,2005,0,98115
"20150303T000000",1080000,3,2.5,2240,21477,2,0,3,8,2240,0,1995,0,98006
"20140508T000000",494000,3,2.5,2310,4729,2,0,3,8,2310,0,2011,0,98028
"20140626T000000",429900,3,2.5,2370,5353,2,0,3,8,2370,0,2009,0,98019
"20141015T000000",505000,4,2.75,2980,9825,1,0,3,8,1910,1070,2007,0,98056
"20140715T000000",272000,4,2,1870,6551,1,0,3,7,1870,0,2009,0,98022
"20150210T000000",671500,3,2.5,1770,1714,3,0,3,8,1770,0,2012,0,98103
"20150311T000000",729950,4,3.5,3510,10010,2,0,3,10,3510,0,2001,0,98065
"20140721T000000",471835,4,2.5,3281,5354,2,0,3,9,3281,0,2014,0,98092
"20141103T000000",249950,3,2,1670,4438,1,0,3,7,1670,0,2014,0,98022
"20140808T000000",424950,5,3.5,2760,3846,2.5,0,3,8,2760,0,2013,0,98056
"20140709T000000",1240000,5,3.5,5430,10327,2,0,3,10,4010,1420,2007,0,98006
"20140911T000000",440000,4,2.5,2990,7928,2,0,3,9,2990,0,2011,0,98010
"20150408T000000",495000,4,3.5,3170,3858,2,0,3,8,2530,640,2008,0,98059
"20140513T000000",870000,4,2.5,3520,6773,2.5,0,3,9,2650,870,2006,0,98136
"20141125T000000",559000,2,3,1650,960,3,0,3,8,1350,300,2015,0,98103
"20140507T000000",495000,4,2.75,2656,21195,2,0,3,9,2656,0,2014,0,98001
"20150213T000000",722000,3,2.5,2230,4850,2,0,3,8,2230,0,2014,0,98133
"20140702T000000",567500,3,2.5,2280,2502,2,0,3,8,1880,400,2006,0,98027
"20141217T000000",440000,4,2.5,2798,5085,2,0,3,9,2798,0,2011,0,98092
"20140829T000000",4e+05,4,2.5,2398,5988,2,0,3,8,2398,0,2008,0,98055
"20141006T000000",459995,4,2.5,2350,3760,2,0,3,8,2350,0,2014,0,98059
"20140507T000000",365000,5,2.75,2410,5003,1,0,3,7,1410,1000,2008,0,98118
"20150417T000000",389950,3,2.25,1580,920,3,0,3,8,1580,0,2015,0,98106
"20140708T000000",320000,3,3.25,1450,1387,2,0,3,8,1180,270,2013,0,98106
"20140613T000000",415500,4,2.5,1750,4779,2,0,3,7,1750,0,2009,0,98028
"20150309T000000",775000,3,2.5,3020,4120,2,0,3,9,2360,660,2008,0,98126
"20150311T000000",590000,3,3,1740,1100,3,0,3,8,1740,0,2007,0,98107
"20150123T000000",950000,2,2.25,2200,2043,2,0,3,9,1760,440,2007,0,98004
"20140806T000000",378950,4,2.5,1867,15314,2,0,3,9,1867,0,2013,0,98030
"20140508T000000",441750,2,1.5,1020,1060,3,0,3,8,1020,0,2008,0,98103
"20141031T000000",335900,4,2.75,2475,4000,2,0,3,7,2475,0,2014,0,98002
"20140627T000000",229800,2,1.75,1110,1773,2,0,3,8,1110,0,2014,0,98108
"20150310T000000",645000,3,2.5,1900,1258,2.5,0,3,7,1700,200,2007,0,98119
"20150423T000000",448000,3,3.25,1560,1345,2,0,3,8,1260,300,2009,0,98126
"20141216T000000",706000,4,2.5,2510,5436,2,0,3,8,2510,0,2011,0,98053
"20150227T000000",988990,4,4.75,4150,6303,3,0,3,9,4150,0,2014,0,98052
"20140716T000000",716000,3,3,1660,1849,3,0,3,9,1660,0,2013,0,98103
"20150421T000000",319000,2,1.5,1090,847,3,0,3,8,1090,0,2009,0,98133
"20141014T000000",3e+05,4,2.5,1914,3272,2,0,3,8,1914,0,2009,0,98055
"20140502T000000",625000,4,3.25,2730,54014,1,0,3,9,1560,1170,2007,0,98059
